L,rate
36.17,289988.9225937394
36.18,289846.4157160684
36.19,289703.9752698977
36.2,289561.6012246497
36.21,289419.29354976123
36.22,289277.05221468327
36.23,289134.87718888
36.24,288992.76844183105
36.25,288850.7259430291
36.26,288708.749661981
36.27,288566.83956820774
36.28,288424.9956312448
36.29,288283.21782064094
36.3,288141.5061059593
36.31,287999.86045677727
36.32,287858.28084268584
36.33,287716.76723329
36.34,287575.319598209
36.35,287433.93790707615
36.36,287292.6221295382
36.37,287151.3722352566
36.38,287010.1881939065
36.39,286869.06997517636
36.4,286728.01754876965
36.41,286587.0308844032
36.42,286446.10995180794
36.43,286305.25472072844
36.44,286164.4651609239
36.45,286023.7412421665
36.46,285883.08293424314
36.47,285742.4902069542
36.48,285601.96303011413
36.49,285461.50137355126
36.5,285321.10520710784
36.51,285180.77450063993
36.52,285040.50922401715
36.53,284900.309347124
36.54,284760.174839858
36.55,284620.10567213036
36.56,284480.1018138668
36.57,284340.1632350067
36.58,284200.2899055028
36.59,284060.48179532244
36.6,283920.73887444625
36.61,283781.06111286883
36.62,283641.44848059857
36.63,283501.9009476578
36.64,283362.41848408256
36.65,283223.00105992245
36.66,283083.6486452415
36.67,282944.3612101168
36.68,282805.1387246397
36.69,282665.9811589152
36.7,282526.8884830618
36.71,282387.8606672124
36.72,282248.89768151287
36.73,282109.99949612305
36.74,281971.1660812171
36.75,281832.39740698255
36.76,281693.69344362017
36.77,281555.0541613451
36.78,281416.4795303861
36.79,281277.9695209851
36.8,281139.52410339843
36.81,281001.14324789576
36.82,280862.82692476077
36.83,280724.5751042902
36.84,280586.38775679475
36.85,280448.26485259936
36.86,280310.2063620419
36.87,280172.2122554741
36.88,280034.2825032613
36.89,279896.4170757829
36.9,279758.6159434315
36.91,279620.8790766133
36.92,279483.20644574834
36.93,279345.5980212703
36.94,279208.0537736262
36.95,279070.5736732773
36.96,278933.1576906974
36.97,278795.80579637527
36.98,278658.5179608117
36.99,278521.2941545226
37.0,278384.1343480363
37.01,278247.0385118953
37.02,278110.0066166554
37.03,277973.03863288625
37.04,277836.13453117065
37.05,277699.2942821052
37.06,277562.51785630046
37.07,277425.8052243794
37.08,277289.15635697934
37.09,277152.57122475107
37.1,277016.0497983591
37.11,276879.59204848076
37.12,276743.1979458071
37.13,276606.8674610431
37.14,276470.60056490684
37.15,276334.39722813043
37.16,276198.2574214583
37.17,276062.1811156495
37.18,275926.1682814763
37.19,275790.21888972365
37.2,275654.33291119087
37.21,275518.5103166906
37.22,275382.7510770486
37.23,275247.05516310374
37.24,275111.4225457096
37.25,274975.8531957319
37.26,274840.34708405
37.27,274704.9041815573
37.28,274569.52445915993
37.29,274434.2078877778
37.3,274298.9544383441
37.31,274163.76408180554
37.32,274028.6367891218
37.33,273893.5725312661
37.34,273758.5712792255
37.35,273623.63300399994
37.36,273488.75767660263
37.37,273353.9452680604
37.38,273219.1957494134
37.39,273084.5090917152
37.4,272949.8852660322
37.41,272815.32424344454
37.42,272680.825995046
37.43,272546.3904919428
37.44,272412.01770525536
37.45,272277.7076061165
37.46,272143.46016567334
37.47,272009.27535508556
37.48,271875.15314552607
37.49,271741.09350818145
37.5,271607.0964142517
37.51,271473.1618349497
37.52,271339.28974150104
37.53,271205.4801051462
37.54,271071.732897137
37.55,270938.04808873986
37.56,270804.4256512341
37.57,270670.8655559116
37.58,270537.3677740786
37.59,270403.9322770534
37.6,270270.55903616856
37.61,270137.2480227688
37.62,270003.99920821295
37.63,269870.8125638725
37.64,269737.6880611323
37.65,269604.6256713903
37.66,269471.62536605756
37.67,269338.68711655866
37.68,269205.810894331
37.69,269072.996670825
37.7,268940.2444175048
37.71,268807.5541058469
37.72,268674.9257073419
37.73,268542.35919349245
37.74,268409.8545358152
37.75,268277.4117058395
37.76,268145.0306751079
37.77,268012.7114151759
37.78,267880.45389761234
37.79,267748.258093999
37.8,267616.12397593085
37.81,267484.0515150157
37.82,267352.0406828751
37.83,267220.09145114257
37.84,267088.2037914655
37.85,266956.3776755045
37.86,266824.61307493265
37.87,266692.90996143594
37.88,266561.26830671425
37.89,266429.6880824798
37.9,266298.16926045803
37.91,266166.7118123874
37.92,266035.31571001926
37.93,265903.98092511843
37.94,265772.7074294622
37.95,265641.4951948408
37.96,265510.3441930581
37.97,265379.2543959304
37.98,265248.2257752871
37.99,265117.25830297044
38.0,264986.3519508361
38.01,264855.50669075217
38.02,264724.72249460017
38.03,264593.999334274
38.04,264463.33718168124
38.05,264332.7360087417
38.06,264202.19578738837
38.07,264071.71648956736
38.08,263941.29808723764
38.09,263810.94055237074
38.1,263680.64385695156
38.11,263550.40797297773
38.12,263420.23287245963
38.13,263290.1185274204
38.14,263160.06490989693
38.15,263030.0719919378
38.16,262900.1397456052
38.17,262770.26814297395
38.18,262640.457156132
38.19,262510.7067571797
38.2,262381.0169182306
38.21,262251.38761141093
38.22,262121.81880886
38.23,261992.3104827291
38.24,261862.86260518394
38.25,261733.4751484012
38.26,261604.14808457205
38.27,261474.88138589903
38.28,261345.6750245986
38.29,261216.52897289934
38.3,261087.44320304279
38.31,260958.41768728348
38.32,260829.45239788853
38.33,260700.54730713755
38.34,260571.7023873234
38.35,260442.91761075193
38.36,260314.19294974054
38.37,260185.52837662073
38.38,260056.92386373595
38.39,259928.37938344257
38.4,259799.89490811003
38.41,259671.47041011954
38.42,259543.1058618663
38.43,259414.80123575756
38.44,259286.55650421287
38.45,259158.37163966527
38.46,259030.24661456008
38.47,258902.18140135545
38.48,258774.17597252168
38.49,258646.23030054296
38.5,258518.3443579148
38.51,258390.51811714633
38.52,258262.75155075843
38.53,258135.04463128585
38.54,258007.39733127507
38.55,257879.80962328517
38.56,257752.2814798886
38.57,257624.81287366975
38.58,257497.40377722582
38.59,257370.05416316705
38.6,257242.76400411534
38.61,257115.53327270623
38.62,256988.36194158753
38.63,256861.24998341888
38.64,256734.19737087376
38.65,256607.20407663754
38.66,256480.27007340812
38.67,256353.3953338961
38.68,256226.57983082483
38.69,256099.82353692997
38.7,255973.12642495957
38.71,255846.4884676748
38.72,255719.9096378491
38.73,255593.3899082681
38.74,255466.92925173044
38.75,255340.52764104708
38.76,255214.1850490415
38.77,255087.90144854964
38.78,254961.6768124199
38.79,254835.51111351376
38.8,254709.40432470423
38.81,254583.3564188779
38.82,254457.36736893276
38.83,254331.43714777994
38.84,254205.56572834286
38.85,254079.75308355753
38.86,253953.99918637212
38.87,253828.30400974798
38.88,253702.66752665778
38.89,253577.0897100876
38.9,253451.57053303558
38.91,253326.10996851223
38.92,253200.70798954082
38.93,253075.36456915655
38.94,252950.07968040733
38.95,252824.85329635348
38.96,252699.6853900677
38.97,252574.57593463516
38.98,252449.5249031533
38.99,252324.53226873183
39.0,252199.5980044931
39.01,252074.72208357183
39.02,251949.9044791149
39.03,251825.14516428168
39.04,251700.44411224412
39.05,251575.80129618602
39.06,251451.21668930392
39.07,251326.69026480668
39.08,251202.22199591508
39.09,251077.81185586264
39.1,250953.45981789575
39.11,250829.16585527168
39.12,250704.92994126127
39.13,250580.75204914686
39.14,250456.63215222408
39.15,250332.5702237994
39.16,250208.56623719307
39.17,250084.6201657368
39.18,249960.73198277463
39.19,249836.9016616633
39.2,249713.1291757709
39.21,249589.41449847905
39.22,249465.7576031805
39.23,249342.15846328097
39.24,249218.61705219824
39.25,249095.13334336222
39.26,248971.70731021487
39.27,248848.33892621088
39.28,248725.02816481682
39.29,248601.77499951154
39.3,248478.57940378608
39.31,248355.44135114396
39.32,248232.36081510043
39.33,248109.33776918313
39.34,247986.3721869321
39.35,247863.46404189922
39.36,247740.61330764892
39.37,247617.81995775749
39.38,247495.0839658135
39.39,247372.40530541778
39.4,247249.78395018328
39.41,247127.2198737346
39.42,247004.71304970962
39.43,246882.26345175717
39.44,246759.8710535388
39.45,246637.53582872817
39.46,246515.2577510107
39.47,246393.03679408488
39.48,246270.87293166015
39.49,246148.76613745853
39.5,246026.71638521456
39.51,245904.7236486741
39.52,245782.78790159544
39.53,245660.90911774937
39.54,245539.087270918
39.55,245417.32233489634
39.56,245295.61428349063
39.57,245173.96309051957
39.58,245052.36872981413
39.59,244930.8311752169
39.6,244809.35040058303
39.61,244687.92637977903
39.62,244566.55908668402
39.63,244445.24849518883
39.64,244323.99457919662
39.65,244202.79731262245
39.66,244081.65666939272
39.67,243960.5726234472
39.68,243839.54514873642
39.69,243718.5742192236
39.7,243597.65980888344
39.71,243476.80189170316
39.72,243356.00044168186
39.73,243235.25543282987
39.74,243114.5668391708
39.75,242993.93463473907
39.76,242873.3587935815
39.77,242752.83928975687
39.78,242632.37609733603
39.79,242511.96919040158
39.8,242391.61854304804
39.81,242271.32412938192
39.82,242151.0859235216
39.83,242030.9038995976
39.84,241910.77803175183
39.85,241790.70829413878
39.86,241670.69466092443
39.87,241550.73710628678
39.88,241430.83560441568
39.89,241310.99012951294
39.9,241191.20065579182
39.91,241071.46715747833
39.92,240951.78960880928
39.93,240832.1679840344
39.94,240712.60225741446
39.95,240593.09240322234
39.96,240473.63839574315
39.97,240354.24020927356
39.98,240234.89781812133
39.99,240115.61119660738
40.0,239996.38031906378
40.01,239877.20515983432
40.02,239758.08569327468
40.03,239639.02189375254
40.04,239520.01373564723
40.05,239401.06119334986
40.06,239282.1642412634
40.07,239163.3228538026
40.08,239044.5370053941
40.09,238925.80667047566
40.1,238807.1318234981
40.11,238688.5124389228
40.12,238569.9484912235
40.13,238451.43995488514
40.14,238332.98680440558
40.15,238214.5890142931
40.16,238096.2465590682
40.17,237977.95941326354
40.18,237859.7275514231
40.19,237741.5509481023
40.2,237623.42957786893
40.21,237505.36341530195
40.22,237387.35243499253
40.23,237269.39661154302
40.24,237151.49591956777
40.25,237033.65033369258
40.26,236915.85982855558
40.27,236798.12437880557
40.28,236680.4439591039
40.29,236562.81854412318
40.3,236445.24810854744
40.31,236327.7326270731
40.32,236210.2720744077
40.33,236092.86642527042
40.34,235975.51565439216
40.35,235858.2197365157
40.36,235740.978646395
40.37,235623.7923587961
40.38,235506.66084849628
40.39,235389.58409028465
40.4,235272.5620589622
40.41,235155.59472934043
40.42,235038.68207624392
40.43,234921.82407450795
40.44,234805.02069897938
40.45,234688.27192451686
40.46,234571.577725991
40.47,234454.9380782831
40.48,234338.3529562866
40.49,234221.82233490667
40.5,234105.34618905975
40.51,233988.92449367352
40.52,233872.5572236876
40.53,233756.24435405355
40.54,233639.98585973345
40.55,233523.78171570174
40.56,233407.63189694425
40.57,233291.53637845788
40.58,233175.49513525143
40.59,233059.5081423451
40.6,232943.5753747708
40.61,232827.69680757154
40.62,232711.87241580218
40.63,232596.1021745287
40.64,232480.38605882938
40.65,232364.7240437926
40.66,232249.1161045195
40.67,232133.562216122
40.68,232018.06235372357
40.69,231902.61649245967
40.7,231787.22460747624
40.71,231671.8866739313
40.72,231556.60266699453
40.73,231441.37256184625
40.74,231326.19633367902
40.75,231211.0739576963
40.76,231096.00540911325
40.77,230980.99066315615
40.78,230866.02969506293
40.79,230751.1224800832
40.8,230636.26899347696
40.81,230521.46921051698
40.82,230406.72310648626
40.83,230292.0306566798
40.84,230177.3918364038
40.85,230062.80662097575
40.86,229948.2749857245
40.87,229833.7969059909
40.88,229719.3723571258
40.89,229605.0013144927
40.9,229490.68375346618
40.91,229376.41964943134
40.92,229262.2089777855
40.93,229148.05171393702
40.94,229033.94783330557
40.95,228919.89731132213
40.96,228805.9001234292
40.97,228691.95624507996
40.98,228578.0656517398
40.99,228464.22831888465
41.0,228350.44422200214
41.01,228236.71333659108
41.02,228123.03563816153
41.03,228009.4111022348
41.04,227895.83970434347
41.05,227782.32142003163
41.06,227668.85622485421
41.07,227555.44409437798
41.08,227442.08500418032
41.09,227328.77892984994
41.1,227215.5258469874
41.11,227102.32573120424
41.12,226989.17855812234
41.13,226876.0843033762
41.14,226763.04294261071
41.15,226650.05445148193
41.16,226537.11880565764
41.17,226424.23598081642
41.18,226311.4059526481
41.19,226198.62869685405
41.2,226085.9041891461
41.21,225973.2324052481
41.22,225860.61332089434
41.23,225748.04691183098
41.24,225635.5331538147
41.25,225523.07202261392
41.26,225410.66349400775
41.27,225298.30754378662
41.28,225186.0041477525
41.29,225073.75328171742
41.3,224961.55492150589
41.31,224849.4090429527
41.32,224737.31562190398
41.33,224625.2746342172
41.34,224513.28605576055
41.35,224401.34986241334
41.36,224289.46603006663
41.37,224177.63453462173
41.38,224065.85535199166
41.39,223954.1284581001
41.4,223842.45382888228
41.41,223730.83144028406
41.42,223619.2612682627
41.43,223507.74328878638
41.44,223396.27747783437
41.45,223284.863811397
41.46,223173.50226547554
41.47,223062.19281608268
41.48,222950.93543924153
41.49,222839.7301109871
41.5,222728.57680736468
41.51,222617.47550443074
41.52,222506.42617825302
41.53,222395.4288049104
41.54,222284.48336049216
41.55,222173.589821099
41.56,222062.7481628427
41.57,221951.95836184622
41.58,221841.2203942425
41.59,221730.53423617702
41.6,221619.89986380478
41.61,221509.31725329286
41.62,221398.78638081843
41.63,221288.30722257035
41.64,221177.87975474788
41.65,221067.5039535618
41.66,220957.1797952333
41.67,220846.9072559951
41.68,220736.6863120901
41.69,220626.51693977308
41.7,220516.39911530845
41.71,220406.33281497326
41.72,220296.31801505407
41.73,220186.35469184894
41.74,220076.44282166683
41.75,219966.58238082755
41.76,219856.7733456617
41.77,219747.0156925107
41.78,219637.30939772748
41.79,219527.65443767532
41.8,219418.05078872826
41.81,219308.49842727173
41.82,219198.99732970152
41.83,219089.54747242472
41.84,218980.1488318589
41.85,218870.80138443274
41.86,218761.50510658597
41.87,218652.2599747684
41.88,218543.0659654417
41.89,218433.92305507764
41.9,218324.83122015902
41.91,218215.79043717953
41.92,218106.80068264384
41.93,217997.8619330671
41.94,217888.97416497537
41.95,217780.1373549057
41.96,217671.35147940574
41.97,217562.61651503414
41.98,217453.93243836027
41.99,217345.29922596406
42.0,217236.71685443647
42.01,217128.18530037944
42.02,217019.7045404049
42.03,216911.27455113665
42.04,216802.89530920828
42.05,216694.56679126463
42.06,216586.28897396146
42.07,216478.06183396498
42.08,216369.8853479516
42.09,216261.75949260953
42.1,216153.68424463752
42.11,216045.6595807442
42.12,215937.68547764997
42.13,215829.7619120851
42.14,215721.88886079128
42.15,215614.06630052035
42.16,215506.29420803505
42.17,215398.57256010926
42.18,215290.90133352665
42.19,215183.2805050823
42.2,215075.7100515818
42.21,214968.18994984147
42.22,214860.7201766879
